350
48 1000
8 4 450608
11 3 334396
13 5 601200
12 9 478088
8 5 622742
13 1 551354
10 5 251433
9 8 418459
5 1 451386
1 12 349984
13 9 181140
2 12 479369
10 4 44138
10 10
6 7 7
8 5 3
3 7 7
10 4 24
6 2 8
8 7 19
3 9 22
5 7 17
9 2 12
2 7 2
16 15
14 9 487599
15 10 428429
13 4 85278
10 14 58852
3 2 138247
7 10 300689
13 14 966716
5 11 849164
9 2 516115
14 12 777679
3 14 109731
14 16 875394
16 5 668229
11 10 700851
15 14 369577
3 3
1 2 1
2 3 1
1 3 100
30 178
8 20 75646
29 12 222718
6 19 209441
29 22 247330
13 28 51752
16 5 39752
15 1 139670
19 2 184518
5 4 260912
13 11 75462
2 10 121992
3 18 354708
1 30 109836
21 11 73210
23 21 168201
19 29 284168
26 10 69916
4 10 264108
21 25 136417
21 5 58774
11 29 219927
9 22 260820
18 10 319045
30 13 32938
26 11 52284
25 12 136340
13 10 68829
7 3 126541
17 12 104146
10 16 66268
10 25 87275
14 18 316795
13 18 300379
3 26 4949
17 24 179760
18 24 202994
29 2 121095
4 23 230569
23 15 191111
18 25 231770
12 5 51671
14 13 16416
14 23 54458
23 16 106334
29 6 146018
24 5 159235
17 5 52475
16 27 9073
5 11 14436
18 1 311717
19 5 131584
15 25 51618
7 18 322415
19 1 118584
17 10 97137
28 27 110971
4 15 161360
20 6 180897
3 24 163596
10 27 75341
26 13 103162
5 22 138786
28 25 203358
4 6 169382
27 14 42803
20 1 71223
14 3 91695
17 23 119057
9 17 113151
11 16 25316
12 2 101623
2 24 5941
28 22 261923
10 5 106020
13 6 215744
21 12 110445
25 3 162140
11 15 150829
29 18 318148
15 7 202231
12 30 134684
30 29 275420
23 1 114940
26 4 194192
17 4 259931
17 1 89068
30 17 113953
1 3 82934
20 28 114922
4 14 252526
6 7 160407
23 26 141204
8 26 73562
6 16 186019
20 29 207635
14 15 191306
9 2 243378
7 26 121592
26 29 243569
11 10 91584
9 6 268301
20 16 13024
27 19 100905
1 29 174430
23 3 146153
26 9 135298
17 13 81015
11 12 66107
30 16 101230
5 6 178217
3 12 123340
26 1 77985
7 21 139107
20 7 161584
22 21 80012
3 8 78511
26 27 43943
25 23 139493
8 17 93491
17 20 25747
15 10 138893
6 28 199375
1 10 8069
18 21 298753
8 5 102374
1 6 147692
9 23 188616
28 3 159863
28 16 120044
4 1 267228
5 3 71669
15 21 84799
5 14 73482
9 18 421374
12 6 126546
20 15 163121
21 8 64976
16 14 51876
25 30 189042
14 1 60482
21 28 181911
1 7 199577
14 9 134158
11 4 246476
1 16 58199
16 3 57965
22 8 144988
13 25 156104
22 4 270694
2 14 174405
2 3 157655
18 20 353027
24 19 190459
30 10 101767
23 22 248213
14 28 68168
5 2 153294
24 22 132176
11 3 57233
7 10 191508
11 20 12292
23 10 106871
14 24 180346
24 23 180151
2 21 101700
13 9 150574
15 6 41824
29 4 265554
28 10 120581
3 22 176874
24 10 127933
25 20 121257
22 7 59095
9 16 82282
9 19 163763
7 19 266440
29 9 295039
8 12 154045
50 1000
49 43 91689
37 8 18747
41 5 56966
16 36 62508
37 12 84353
6 12 87818
8 22 81650
27 16 52293
18 43 180346
36 50 106496
9 11 134246
35 42 50076
6 17 25511
39 20 120619
22 41 96269
43 47 171180
49 30 18326
27 6 38025
23 38 63179
26 6 118966
1 38 67309
49 4 80246
15 35 39193
31 2 106419
50 44 10148
13 37 8574
11 1 29293
45 37 61163
31 12 88204
25 2 89631
35 49 67864
20 21 104572
2 50 83664
42 23 75471
2 40 137766
33 8 39835
14 46 106494
46 30 93824
17 35 85493
26 23 119347
8 1 3799
4 14 137994
9 47 169453
29 47 134133
25 40 48135
30 7 53858
4 20 125766
50 12 134893
10 6 72758
46 9 113983
32 2 75437
3 49 31297
33 37 21088
17 37 37154
45 35 16861
22 42 118265
49 47 109886
30 16 15432
8 20 84053
32 5 89810
50 46 121460
19 44 121779
40 16 87139
13 24 47169
41 19 65687
18 48 105147
7 48 51006
38 11 46418
35 34 73618
31 10 64728
11 33 27837
34 25 29993
12 14 93061
47 17 78250
9 5 90164
49 50 112855
41 2 93870
21 47 126445
43 32 81866
33 13 12514
18 4 54475
46 13 79494
47 12 117146
28 47 120129
31 43 107664
43 6 119538
29 6 80279
16 42 15970
24 18 86858
18 27 126077
20 13 90091
10 46 73820
8 29 74290
44 40 138470
14 15 98943
25 22 71464
13 15 69623
33 40 65758
20 46 68558
4 19 102791
39 15 99642
13 36 11122
4 12 138313
25 50 112509
41 42 77337
30 25 53089
38 34 66197
7 25 66445
9 43 194834
50 35 113203
31 17 83523
17 32 51957
41 9 147130
23 34 50790
10 21 31973
15 34 83701
13 11 15323
8 30 68369
7 26 140315
19 50 111631
13 42 52547
43 14 123844
9 50 205365
16 34 79515
23 3 36917
28 6 29594
7 4 84914
31 40 91039
9 6 153528
33 20 100938
27 35 46930
42 1 71190
31 33 25281
20 5 78050
25 31 54930
45 50 96342
7 28 17085
33 29 79108
48 17 54545
38 16 83206
29 24 98374
9 4 164126
13 50 112524
21 30 48580
7 45 49924
44 9 195217
38 27 67728
37 2 98192
22 50 85911
38 25 36204
40 14 104307
9 15 133492
48 32 106502
19 42 72273
10 37 60535
16 26 117039
48 6 55041
16 43 88795
25 8 27306
50 3 103949
17 3 37153
21 13 80146
41 23 3552
7 36 60432
37 3 1
35 33 38656
9 7 127362
30 20 94710
38 3 44764
30 10 48747
11 19 38354
10 43 106713
9 12 127416
2 26 171031
42 27 61498
12 26 161688
24 31 84964
6 36 39083
46 3 70919
39 23 106160
46 16 78392
28 39 110597
5 4 73962
14 29 88546
16 12 91825
48 24 61961
6 33 41588
19 29 91392
25 32 95706
42 50 95067
15 45 56054
30 40 89198
5 25 46752
26 30 126959
27 5 51065
25 48 25952
45 25 66342
27 19 31744
45 3 61162
40 22 107573
6 49 67833
27 13 63106
41 18 107038
40 3 44669
28 26 131872
47 3 78589
45 2 93451
25 10 69096
6 11 43284
35 11 66493
50 14 117123
24 16 57538
44 38 138565
14 5 102924
35 3 59745
43 27 86726
18 42 116933
13 2 106766
18 47 128852
37 49 31298
28 22 91082
44 12 145041
47 24 85666
26 17 119583
16 41 63053
7 18 112210
47 30 128212
29 15 79645
12 1 100399
49 29 63762
34 14 51494
30 23 44069
41 40 78034
1 46 86966
24 33 59683
14 28 99637
35 47 136107
50 24 136007
2 44 93812
35 44 103055
29 18 141799
15 49 78314
45 20 88669
16 25 68521
38 46 26155
14 37 64733
18 45 118208
4 24 80339
36 28 51989
37 11 6749
16 10 33315
7 21 65827
35 39 60449
32 44 165211
38 39 114732
46 36 68372
14 6 89242
12 43 94284
41 49 64662
36 18 90302
2 42 119245
11 31 53118
44 39 129782
15 41 53940
45 36 60329
35 6 73549
47 10 136898
33 15 66216
48 28 45570
25 43 101151
41 46 85782
33 19 66191
39 43 135454
20 3 81516
40 47 100435
33 36 23636
36 41 35912
22 30 112527
7 41 47810
8 23 55663
27 29 87382
11 36 4201
39 19 110327
3 32 89110
35 36 62292
27 44 90035
35 21 32764
6 38 69274
39 3 75062
30 27 67725
8 7 43201
14 2 33459
49 48 48689
5 39 79197
18 50 180060
23 27 65229
29 42 56806
24 7 64774
48 35 60631
34 40 66102
22 20 109636
22 13 71479
8 6 43918
27 11 61279
12 30 107257
42 15 60526
19 9 121294
32 36 91657
38 29 118929
38 12 39588
39 42 76803
4 6 85931
19 36 42555
26 10 142966
10 8 77055
24 5 45269
49 17 68450
2 46 99320
13 32 91710
41 21 83696
24 38 87369
26 34 103863
26 43 175021
18 14 121529
28 40 77290
32 22 152014
8 48 36138
30 5 87815
19 31 52682
36 42 62556
26 25 85896
49 13 39872
44 33 114890
19 32 120940
39 17 112215
38 15 59991
39 48 87358
49 39 43765
37 34 21432
26 5 120622
15 25 68957
35 2 102570
4 23 56115
35 31 63937
1 41 55910
33 25 29649
43 50 166613
17 43 129744
26 13 91005
19 45 67801
4 30 61920
25 23 45477
44 16 68949
14 33 85821
44 30 84381
2 21 77548
7 19 17877
39 31 121432
17 20 90521
16 29 40836
20 14 64221
35 16 34106
47 2 174658
28 44 98466
10 15 39984
29 9 136705
29 34 100692
16 3 65055
13 3 8575
23 5 60518
5 49 69489
36 9 130045
15 12 47269
32 10 135394
34 30 71056
12 23 102767
11 4 80010
47 16 141470
46 45 89890
38 2 125475
27 2 57747
2 8 114815
43 30 73363
45 5 87122
42 32 86109
18 35 135069
17 50 141102
27 45 63791
31 28 51890
5 28 54283
46 26 148255
28 38 70946
44 43 157744
34 42 63545
21 18 134111
8 19 50576
20 6 65010
17 10 84702
42 11 66757
30 42 31402
22 38 107668
12 39 146911
31 6 66869
29 35 40452
44 37 93802
6 46 74385
31 46 74771
39 21 27685
41 45 67793
8 32 70364
10 20 72599
39 13 83637
43 40 137260
43 45 106040
27 8 57068
23 37 36916
30 2 113296
12 32 51083
34 36 23980
10 27 47721
32 11 95858
6 34 51522
30 18 116395
37 20 81517
28 24 47689
15 4 91044
37 18 87756
17 24 7416
21 11 73225
28 49 80739
4 46 124880
42 12 107795
9 17 128017
13 16 68517
7 49 72184
43 24 126407
24 32 44541
15 24 58644
49 24 75866
42 43 104765
30 39 62091
34 11 28181
3 24 44569
27 48 37139
14 13 73307
26 20 140269
34 49 52730
13 5 46767
13 25 17135
4 10 79803
3 31 46370
28 19 34962
7 44 103902
44 47 134182
34 50 125382
6 39 100276
21 27 79694
12 11 86006
26 11 84084
43 11 99339
50 30 94529
23 2 90318
50 28 88318
39 47 153651
9 34 149789
21 17 84535
46 7 39966
26 1 104975
27 7 13867
34 43 114022
34 4 94695
2 20 30762
22 36 65451
4 3 73262
42 46 94362
25 27 63091
35 1 80063
31 8 65116
45 11 64530
12 40 123927
19 35 50940
2 49 94970
4 1 58315
19 3 45102
34 1 43978
37 47 78590
5 12 90597
8 44 112547
12 35 86462
22 18 150659
38 37 44765
12 8 96600
29 41 91384
36 26 79883
21 34 93004
35 8 76264
24 2 113867
26 44 97515
50 41 137314
34 44 115234
28 20 35416
9 49 158795
18 20 153062
13 40 53244
15 30 59988
50 32 155063
36 15 62944
16 5 75624
48 41 50757
39 11 76716
25 35 68305
22 31 109274
13 17 45728
12 36 81805
4 32 124880
1 21 70401
35 41 50932
34 12 105785
1 13 31120
33 7 60086
23 35 54484
37 48 17393
49 27 85828
18 31 120043
31 44 138707
48 30 67015
43 23 117432
1 24 29622
42 38 92747
6 30 54875
5 31 69971
33 46 73506
4 50 125585
41 3 33365
36 31 48917
19 5 31130
11 5 44132
49 8 50043
32 37 89111
40 11 43633
6 7 46679
42 7 54396
6 37 37648
22 34 84337
42 17 48984
27 12 55006
12 17 103040
50 10 112412
48 46 78712
1 5 23245
6 5 63364
45 26 134284
3 11 6748
15 1 53130
36 39 72515
8 4 54516
47 7 103044
26 4 155692
43 48 109983
34 28 75969
24 45 74783
47 13 87164
19 10 51731
8 11 25494
50 8 122695
17 34 58586
27 3 54531
46 44 131608
20 40 112706
26 31 128800
15 19 24007
50 16 79097
9 39 156702
17 38 81917
33 23 15828
34 7 83380
22 5 101096
14 25 56172
37 35 59744
1 31 68915
37 16 65056
21 38 111241
42 47 127234
23 1 59462
22 1 85449
42 10 49285
24 44 126487
12 19 71276
23 31 16557
17 16 64954
14 32 41978
2 29 69860
2 39 89857
47 26 161019
23 10 55275
48 29 67361
3 10 60536
48 4 90654
4 40 95108
24 25 51165
30 37 49624
11 2 99845
43 1 115136
49 33 52386
2 12 112753
46 28 44791
32 35 136185
2 6 95772
39 34 96495
4 37 73263
10 29 39661
3 29 79259
39 22 132870
36 37 2548
18 2 154988
10 45 16070
42 40 71169
39 4 107321
14 19 104740
30 33 59897
4 35 80594
28 11 56190
33 17 58242
36 4 75809
23 11 43665
40 1 44391
28 42 53067
49 25 34763
5 15 43328
46 22 124224
20 43 113711
11 10 67284
6 50 117912
34 33 34962
33 48 38481
36 49 28750
2 10 103361
16 2 110040
13 28 58668
49 20 85612
6 24 18095
36 44 96348
20 50 52902
13 29 87834
45 29 23591
45 49 51003
5 34 59625
4 17 72923
8 3 18746
26 41 115795
30 35 49538
11 17 43901
41 25 41925
11 48 24140
46 24 92480
14 41 98097
1 14 87277
14 47 143321
15 3 62268
21 24 90686
23 6 57416
27 31 48672
7 32 104482
50 7 93754
14 48 82124
26 42 133009
18 16 100963
27 47 116911
48 13 25967
26 27 136961
5 35 70261
3 36 2547
45 4 63733
25 46 62359
31 32 129505
17 15 66060
1 20 87852
47 23 115506
23 32 120052
8 40 40592
17 22 100057
48 19 62494
1 44 116346
31 30 60626
42 45 33215
27 34 75964
32 33 104224
36 29 76712
17 8 18407
39 33 96151
20 16 79278
5 50 130952
46 27 41573
10 7 33854
32 45 119324
6 21 72591
40 45 90817
35 46 73029
42 9 146329
2 22 140398
13 9 136931
31 48 63762
26 32 171540
49 22 94201
7 5 37198
37 22 62905
18 32 131399
18 39 161796
38 30 67774
4 21 79636
31 38 72632
5 47 79289
17 36 39700
24 34 66002
23 49 62395
41 34 47238
5 38 82956
30 19 71735
7 12 53399
48 44 76409
24 22 107473
43 36 95138
34 13 22448
3 44 93801
27 4 98781
1 19 54375
41 27 61677
48 45 43770
46 39 133478
38 4 112190
20 7 40852
38 20 94713
19 13 53677
50 40 148618
9 25 124032
19 40 81987
5 17 37853
10 14 112831
46 37 70920
40 9 150202
37 7 61948
26 40 122005
5 8 19446
43 8 111337
36 24 47116
38 26 122100
33 12 86939
18 10 134278
36 21 69024
7 11 56231
8 45 79908
19 26 122438
18 17 87416
9 33 135179
50 29 119933
47 34 100022
3 21 71571
39 27 107379
25 39 78528
26 39 152398
15 47 109174
50 1 126494
1 39 97607
9 3 128356
26 14 142068
35 13 51170
48 36 19939
48 34 38825
23 18 110590
9 22 164320
7 14 105073
34 45 82595
29 25 82725
26 50 87367
48 38 62156
8 47 59843
20 23 92214
5 10 71052
9 48 118808
49 32 120407
37 27 54532
16 9 130359
24 41 71959
8 9 109610
41 10 51723
4 28 101999
3 42 61122
13 41 24790
31 47 124959
46 32 64516
38 13 53339
37 26 82431
29 4 87324
48 15 44876
37 40 44670
23 36 39464
38 41 59627
17 28 55105
29 32 130524
36 2 95644
49 14 90935
28 8 60286
22 3 62904
32 20 102161
45 28 67009
41 31 13005
21 49 66906
44 41 127166
28 37 54537
1 3 22545
22 4 136166
21 23 87248
1 28 64085
37 50 103950
19 18 119585
40 29 114408
11 47 85337
5 37 38193
13 18 96330
2 9 198976
18 26 170185
2 7 71614
37 29 79260
1 16 85426
41 4 52563
17 44 130954
40 36 42122
15 26 142827
24 42 41568
23 46 89334
19 24 76399
9 35 97835
5 33 59281
11 14 66386
39 37 75063
31 34 60243
7 39 93512
9 38 87828
6 41 53864
10 44 102264
48 20 64124
19 22 108006
10 13 51961
15 32 98352
1 30 72168
28 3 54536
33 26 103519
29 17 92223
36 25 6013
14 21 80858
15 18 118340
50 11 110697
4 13 77353
7 29 73515
20 42 88483
39 32 150521
13 23 28342
29 31 104389
27 15 7737
25 18 96315
3 2 98191
12 24 95624
14 31 111102
12 48 92145
22 14 127636
14 36 62185
8 24 25823
10 40 105205
19 34 66535
12 25 75792
2 4 146433
22 35 106143
24 14 86519
22 48 45512
18 34 109188
48 40 62061
33 50 125038
41 8 52111
38 33 47351
25 20 90076
29 23 94936
1 47 63642
6 3 37649
6 25 33070
28 12 58224
23 50 138598
20 36 84063
20 27 26985
24 26 126999
2 43 144473
38 50 147615
44 11 100549
23 28 68447
27 24 56120
20 15 34722
9 24 135433
35 26 142175
46 43 80851
19 37 45103
18 33 108844
49 11 32951
47 19 110419
33 42 65061
40 18 109601
32 16 102079
6 22 100553
36 5 40739
11 46 72573
45 33 55517
7 35 33063
17 23 74070
12 45 103323
31 20 75657
44 15 97772
9 31 160135
28 10 50939
9 28 144447
41 17 70518
30 32 115301
1 18 72808
26 48 99822
28 15 10955
40 21 106720
39 24 118371
28 30 70943
50 39 139930
42 37 61121
43 15 78989
30 29 56268
32 28 92230
20 11 88264
24 11 51317
39 10 59658
15 31 40935
18 3 87755
44 6 108392
4 25 81822
37 25 8561
29 44 109785
1 32 74163
5 2 108812
41 12 99215
46 18 152176
3 43 92591
14 45 96761
19 17 68983
16 45 17245
35 28 50148
22 29 112873
33 4 64839
49 12 105657
14 8 83478
22 12 137657
27 1 60867
47 33 99678
26 49 108633
16 48 61015
25 21 75037
9 23 150682
10 38 86798
6 16 39443
38 7 66121
43 35 105922
21 8 66602
42 21 49118
7 23 51362
42 4 62458
22 33 83993
45 47 139751
23 48 54309
9 37 128357
48 2 94886
35 38 86007
49 10 67073
38 19 83998
25 28 58002
23 22 99821
22 21 105185
23 40 81586
7 15 6130
42 49 49728
47 20 143896
44 18 169912
11 18 94503
41 47 111954
25 44 102361
50 48 86557
50 31 128559
27 14 91206
46 19 57843
22 44 75763
16 15 44556
8 13 27321
21 29 7688
45 13 68031
7 17 61608
43 38 107006
43 22 155495
47 25 87149
8 34 40179
49 735
17 19 51030
31 43 202490
36 37 66424
4 13 117090
31 46 53632
29 18 49883
41 45 21068
18 43 168275
17 13 132890
42 34 26773
38 14 151585
46 30 65192
17 42 85881
17 16 129888
34 15 43826
7 38 77420
16 10 123166
19 37 37931
31 40 44345
26 34 59877
40 14 162274
37 28 135080
13 23 90397
2 42 52868
47 14 23240
24 23 64970
22 9 115396
6 17 70876
43 47 125507
27 4 71659
25 34 79070
17 5 61648
7 46 50103
15 12 73218
14 22 197080
25 46 80239
39 48 127670
30 20 93753
34 16 100485
11 41 174885
24 33 220984
18 14 107922
1 27 33305
1 29 49852
28 12 104914
13 43 229929
16 25 174553
46 6 47811
20 47 135683
22 26 165728
16 43 241081
18 36 34545
6 21 57583
17 20 108083
15 48 89628
28 27 78393
19 1 52061
29 39 124857
26 15 103703
47 7 66078
16 44 218438
1 12 59826
31 25 101249
1 8 78591
37 17 88961
42 21 79015
28 49 89522
22 33 251659
27 29 16547
9 30 56886
19 4 35230
24 17 106991
9 3 6799
38 9 76908
11 30 133049
5 42 45469
21 8 110586
22 29 156540
21 45 75811
12 17 58795
33 36 144570
14 44 122310
19 39 84004
7 20 82753
19 12 7765
43 7 158343
5 7 36318
27 11 152594
45 1 20414
8 37 112900
12 27 71440
27 15 90876
26 27 25735
22 34 118957
7 33 160511
25 2 113712
15 21 103190
13 40 15089
12 48 70192
40 46 89933
1 20 96286
16 47 157488
30 2 54717
20 5 52141
33 41 153937
37 5 47842
25 17 146725
43 26 188455
39 33 214124
13 41 80280
43 25 226218
22 36 107089
15 23 56444
29 48 96491
39 26 134045
27 48 87850
48 4 97657
23 26 72495
4 2 17213
33 20 185002
34 1 43983
48 31 96142
32 10 118775
27 25 92127
1 40 94715
8 9 54783
43 11 240888
47 29 53760
16 45 116913
36 19 28493
23 18 15061
43 14 148747
30 45 74755
48 23 53418
17 10 83234
24 15 116674
47 9 58444
22 4 168673
23 41 10117
34 3 10360
49 34 35921
19 3 26985
15 18 71505
33 19 173063
9 43 150709
7 36 15941
45 43 170717
31 27 65520
19 28 97149
47 1 70518
5 10 54926
7 16 104558
1 7 48056
19 20 57053
43 2 146391
8 43 205492
42 6 24992
46 42 62403
20 25 129943
6 35 52695
42 40 77505
27 16 142533
48 34 45802
4 47 86614
12 47 86395
10 13 121308
12 25 103460
1 25 102333
26 32 128910
10 38 64033
40 47 139034
18 26 59071
14 48 126045
6 10 64097
36 20 85546
36 3 1508
21 32 135970
18 6 25898
2 11 156971
43 19 162223
27 5 74293
35 45 70904
13 34 82781
39 27 108310
44 13 169546
19 30 36700
9 26 63438
23 43 161886
12 35 40614
3 42 16413
27 41 44549
48 3 51160
34 21 59364
8 27 98272
24 49 108507
5 49 63164
40 3 87510
20 44 128764
26 24 121084
25 6 77289
40 17 145789
40 37 105171
44 37 146716
12 9 27951
11 18 163697
29 3 61049
32 17 125497
37 49 90477
11 16 248607
49 36 40667
32 27 103175
43 10 190894
19 44 139580
41 17 70156
43 24 144507
25 19 95695
25 3 68710
12 49 60311
29 17 94861
39 6 103850
41 19 19126
16 33 251921
9 18 26238
44 22 215155
20 31 129020
10 31 69918
14 41 82744
44 15 165765
36 27 51796
38 29 75660
5 2 27928
20 12 49288
27 38 92207
36 17 79523
20 6 76899
34 41 2501
2 21 57542
18 48 68479
26 19 65123
16 8 153827
17 9 71216
45 38 96916
9 25 75509
12 29 63700
9 35 53035
30 37 74631
15 46 89856
32 29 119722
29 36 62557
48 44 150575
24 11 194915
19 6 19846
3 1 33623
38 17 137432
31 16 150825
48 35 76515
49 21 72627
49 40 112950
23 12 16774
27 40 101821
30 48 72664
6 28 84635
34 46 46030
32 4 121801
11 48 180744
14 33 178548
6 24 75807
22 35 108424
28 35 117129
9 31 51781
40 29 94592
20 15 37001
6 40 96089
40 30 131459
46 14 72341
46 26 13847
32 44 152751
23 45 31185
43 49 151591
16 18 84910
41 21 56863
46 13 105022
9 27 43489
36 48 52668
20 41 76179
49 9 32360
5 36 39111
26 42 73544
29 8 88609
47 23 69621
36 42 14905
29 2 73952
38 44 177475
38 2 104419
24 5 65872
4 12 42995
10 18 38256
41 7 6574
9 36 8307
23 16 87867
35 15 98302
3 35 59834
23 25 86686
24 8 130930
11 26 158878
4 33 165827
1 16 130919
47 41 59504
3 5 37603
41 40 95369
14 29 75925
6 4 55076
32 2 104588
40 18 100811
38 49 103336
29 41 53190
43 20 188120
1 33 176685
39 45 122059
45 19 38055
29 5 66553
7 48 49875
24 48 89299
18 13 87912
25 49 103256
16 39 162862
30 15 102153
30 22 112275
2 14 119887
37 4 37127
1 42 17210
4 1 87291
23 6 10837
22 31 167177
14 19 101870
41 32 81227
44 41 158706
35 31 104816
25 29 84898
4 18 41282
34 39 105631
6 31 53561
29 15 94515
2 48 80444
27 37 101606
32 42 90823
20 48 119480
32 47 138611
48 9 44361
23 40 85750
34 47 62005
34 32 83728
40 22 169689
11 13 199715
43 36 159016
37 38 110354
26 21 63457
49 2 70563
31 47 102733
24 2 37944
40 11 184626
46 8 93268
24 36 84454
7 42 30846
9 11 173825
14 45 101692
28 39 168284
39 8 158973
17 46 99520
14 8 136467
11 33 86407
42 14 104896
33 31 174394
49 7 39994
23 10 53317
13 1 79626
6 32 81947
13 26 118869
20 21 132612
17 39 122930
49 22 147756
19 27 63675
10 44 171784
10 35 65053
31 38 128689
33 13 215483
22 20 188783
3 17 78015
34 40 97870
1 48 84783
3 45 13209
29 19 55935
38 25 152417
7 8 62417
25 11 241530
4 31 78777
45 15 56394
13 5 76948
5 41 29744
5 8 85587
10 3 71293
17 14 152900
41 4 54356
10 25 96525
22 41 116456
31 5 82585
20 16 135911
28 43 189587
35 47 94368
17 23 60039
31 34 55342
20 42 90191
45 20 93395
45 9 20008
27 7 51123
39 22 57269
43 38 227617
25 28 147421
5 44 150198
37 22 139223
14 39 168763
45 48 64369
26 2 83140
44 28 191189
19 15 65453
16 9 99044
31 32 131948
7 21 63437
5 33 183681
32 38 157075
20 38 48711
42 19 34851
18 5 16670
41 6 720
22 47 173840
9 19 20186
44 33 56238
23 35 41858
32 23 91344
36 26 71745
18 1 58113
30 14 113757
4 34 56857
8 11 184501
20 35 89902
5 4 41164
48 38 119149
47 8 113227
40 10 106219
9 15 47387
7 44 165280
35 38 119251
22 32 162146
30 8 111669
34 9 3561
30 28 113278
31 49 76649
47 46 49101
42 8 61381
45 5 48673
39 36 112497
38 28 159763
26 41 62378
24 19 55961
3 32 86966
15 36 55694
25 47 129340
8 41 55843
46 4 83547
49 47 26084
22 38 192304
13 32 153239
31 18 78019
18 41 25178
19 8 74969
18 7 31752
8 28 123679
11 4 139758
24 3 82946
16 42 113709
10 49 39303
2 22 151460
7 25 83143
20 26 122176
16 35 111707
36 40 86002
21 43 198806
39 46 120198
24 41 75087
33 29 186703
29 20 112988
30 10 68904
6 48 44021
42 31 74993
28 40 139803
47 33 201788
37 20 61643
30 5 47318
19 22 133443
28 36 77203
23 39 93013
44 1 189489
33 40 210695
5 15 76071
10 29 11627
28 1 45088
48 28 40614
20 3 84038
13 19 81860
16 15 144311
8 2 92986
48 43 148973
4 38 121632
12 22 141208
21 47 98711
46 3 56390
17 28 128000
21 14 121951
41 15 46327
3 33 146078
18 19 6052
48 32 122535
6 1 42202
42 11 197037
11 29 168066
24 22 135868
13 14 160904
13 21 55412
8 33 98094
18 22 135221
11 46 164482
13 24 137821
42 18 40903
26 16 143981
41 31 52841
